url,label
http://atlanta.braves.mlb.com/news/article.jsp?ymd=20140816&content_id=89943330&notebook_id=90053918&vkey=notebook_atl&c_id=atl,0
http://attrition.org/security/advisory/AusCERT/sert/96-02,0
http://atwonline.com/components/civil-aircraft-gaining-importance-russia-s-uac,0
http://atwonline.com/forward?path=node%2F32622,0
http://au.hotels.com/de1637222-am65536/accessible-path-of-travel-accommodation-manuel-antonio-costa-rica/,0
http://au.iherb.com/product-reviews/now-foods-curcumin-120-veggie-caps/13441/?p=1,0
http://audiko.net/ringtone/Anthrax,0
http://audiojungle.net/item/take-me-home/3156288?sso?WT.ac=category_item&WT.seg_1=category_item&WT.z_author=CobaltLeaf,0
http://audiojungle.net/user/Francois_Gratecap?WT.ac=solid_search_profile&WT.seg_1=solid_search_profile&WT.z_author=Francois_Gratecap,0
http://auroville.ru/index.php?page_ID=28,0
http://australianmuseum.net.au/image/An-Ornate-Butterflyfish-at-Tijou-Reef,0
http://auth.go.galegroup.com/auth/capmAuthentication.do?origURL=http%3A%2F%2Fgo.galegroup.com%2Fps%2Fi.do%3Faction%3Dinterpret%26ty%3Das%26v%3D2.1%26lm%3DDA%257E119920000%26u%3D%26it%3Dsearch%26s%3DRELEVANCE%26p%3DAONE%26qt%3DSN%257E0028-4793%257E%257EVO%257E326%257E%257ESP%257E83%257E%257EIU%257E2%26sw%3Dw%26authCount%3D1&productShortName=AONE&isStartUrlRequest=false&isCookieCheckDone=false,0
http://auto.e-city.com.ua/,0
http://auto.meinestadt.de/coppenbruegge/auto-verkaufen,0
http://automags.org/forums/forumdisplay.php?24-Buyer-Trader-Feedback&sort=replycount&order=desc,0
http://autos.aol.com/used-list/make1-Mazda/model1-CX-7/mileage-50001-60000/extcolor-White/vcond-Used,0
http://autos.aol.com/used-list/make1-Subaru/model1-Outback/location-Greenville+SC/price-15001-20000,0
http://autos.jdpower.com/research/Sedan/index.htm?make=AM%20General&minMsrPrice=20000-30000,0
http://autos.msn.com/research/compare/default.aspx?c=0&i=0&tb=0&ph1=t0&ph2=t0&dt=0&v=m15050&v=m15116,0
http://awfulannouncing.com/2009-articles/college-basketballs-early-shift.html?_escaped_fragment_=%2Fandrewbucholtz,0
http://az.urbandictionary.com/define.php?term=end%20the%20book,0
http://azbigmedia.com/tag/patient-tower,0
http://b9.sustatic.com/_6wWH0qY8Ve8egFU92CJFg,0
http://babies1st.com/c-2785-adult-costumes.aspx?FilterID=3071&pagenum=5,0
http://balkin.blogspot.com/2013/10/medicaid-letter-in-new-york-times.html?showComment=1381167892349,0
http://ballerinamafia.net/index.php?pid=20111121,0
"http://ballotpedia.org/Special:RecentChangesLinked/Albany,_New_York",0
http://ballotpedia.org/Zeb_Little,0
http://ballotpedia.org/wiki/index.php?title=Keith_Wright&diff=1209831&oldid=1135699,0
http://ballotpedia.org/wiki/index.php?title=Mark_Meadows_(Michigan)&diff=645914&oldid=632368,0
http://ballotpedia.org/wiki/index.php?title=Special:UserLogin&returnto=Adam+B.+Schiff,0
http://ballstatesports.com/mediaPortal/player.dbml?DB_LANG=C&DB_OEM_ID=14200&id=3122105,0
http://bangordailynews.com/2012/08/28/news/hancock/online-attacks-against-hancock-county-assistant-district-attorney-unusual-other-prosecutors-say/print/,0
http://bartleby.com/81/2804.html,0
http://basketball.epicsports.com/cat/131/p1/f-g3-zc4-m0/mens-extra-small-fleece-outerwear-warm-ups.html,0
http://basketball.eurobasket.com/team/Spain/Plasencia_Extremadura/15866,0
http://basketball.usbasket.com/team/Ohio_University/489?Page=1,0
http://batangadobo.tumblr.com/tagged/snack-box,0
http://baynature.org/organization/claremont-canyon-conservancy/,0
http://bdashorts.blogspot.com/2011/02/sheep-sonnets-and-ships.html,0
http://beemp3s.org/index.php?q=calcinha+preta+t%C3%B4+soltinh&p=9,0
http://bestamazonaffiliatetheme.com/how-to-join-amazon-affiliate-get-approved-on-amazon/,0
http://beta9.alexandriava.gov/DCHS,0
http://betanews.com/2013/05/15/google-unveils-updated-maps/,0
http://bethbikes.blogspot.com/2010/10/keirin-cut-proposition.html?showComment=1288843167172,0
http://bg.urbandictionary.com/images.new.php?word=Tea,0
http://bg.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B0-%D0%A4%D1%80%D0%B0%D0%BD%D0%BA%D0%BE%D1%80%D1%88%D0%B0%D0%BD,0
http://bhi.ky.gov/_layouts/viewlsts.aspx,0
http://bigspringpd.net/index.php?option=com_jevents&task=year.listevents&year=2013&month=06&day=07&Itemid=133,0
http://bigtray.com/cal-mil-cake-pie-display-case-252-sku-cal252-c-28420.html,0
http://biodiversitylibrary.org/DLIndexBrowse.aspx?cat=7&sub=415383,0
http://bitchmagazine.org/post/the-young-and-the-feckless-reinventing-the-identity-wheel,0
http://bizblog.blackberry.com/tag/yankee-report/,0
"http://biznes.onet.pl/10-najsilniejszych-marek-odziezowych,18859,5172656,1,fotoreportaze-detal-galeria",0
http://bjulrich.blogspot.com/2013/01/fallujah-violence.html,0
http://bleacherreport.com/articles/27695-carolina-hurricanes-tribute-to-the-retiring-glen-wesley,0
http://blekko.com/wiki/NIPSA?source=672620ff,0
http://blenheimedge.co.uk/reviews/?industrytype=1&startdate=2013-08-27&nights=1&windowsearch=0&location&page=2&productid=76fc77b7-1e72-409d-b667-ca2eb269a7d6&adults1=2,0
http://blog.al.com/auburnbeat/2008/05/auburn_officially_eliminated_f.html,0
http://blog.al.com/entertainment_impact/print.html?entry=/2013/03/elton_johns_concert_canceled_t.html,0
http://blog.al.com/oil-spill-reports/2010/06/stop_the_oil_before_it_hits_our_shores.html,0
http://blog.arenastage.org/.a/6a00d83453698869e20120a65d3bb3970b-pi,0
http://blog.autismspeaks.org/2010/11/05/the-white-castle-original-slider%C2%AE-scented-candles-are-back/?like=1&source=post_flair&_wpnonce=1630920375,0
http://blog.childfund.org/tag/facebook/page/2/,0
http://blog.dabydeen.com/2004/09/poincar-conjecture-proven.html,0
http://blog.estella-nyc.com/2014/06/lines-we-love-goatmilk/,0
http://blog.filmrot.com/2008/10,0
http://blog.finishline.com/2013/03/04/world-baseball-classic-preview/,0
http://blog.kevinbeasley.com/tim-and-megans-florida-beach-bradenton-beach-wedding,0
http://blog.lulalu.com/tag/washing-bras/,0
http://blog.markwunsch.com/post/45346212024/for-a-long-time-ever-since-google-reader-dropped,0
http://blog.mlive.com/businessreview/western_impact/print.html?entry=/2010/09/old_fed_project_builds_on_regi.html,0
http://blog.mlive.com/kzgazette/sports_impact/print.html?entry=/2013/02/kvcc_women_survive_another_sca.html,0
http://blog.mysanantonio.com/timewasters/tag/aubrey-plaza/,0
http://blog.nj.com/yankees/2009/06/one_mans_opinion_5.html,0
http://blog.nola.com/lsu_impact/print.html?entry=/2013/05/lsu_coach_les_miles_rappels_24.html,0
http://blog.nwf.org/2013/01/coal-export-opposition-dominates-public-hearings/feed/,0
http://blog.pcbsd.org/2013/02/status-update-and-future-plans/feed/,0
http://blog.silive.com/giants_impact/print.html?entry=/2009/11/giants_game_at_denver_will_be.html,0
http://blog.spu.edu/sot/2010/10/11/the-gift-of-reconciliation/?wpmp_switcher=mobile,0
http://blog.timesunion.com/horseracing/heres-your-chance-to-see-curlin/583/,0
http://blog.timesunion.com/trimboli/date/2012/01/,0
http://blog.tmcnet.com/blog/tom-keating/tag/bits+du+jour,0
http://blog.tweetchat.com/ai1ec_event/fundchat/?instance_id=3384,0
http://blog.wthr.com/skytrak-weather/fog-lingering-across-central-indiana/,0
http://blogdelanine.blogspot.com/2009/02/hello.html,0
http://blogdrajomeini.blogspot.com/2012_12_01_archive.html,0
http://blogger.lookonline.com/2013/04/film-screening-scatter-my-ashes-at.html,0
"http://blogmarks.net/user/project/marks/tag/illustrator,schuster",0
http://blogs.adobe.com/genesisproject/2009/04/good_tutorial_on_particles_fro.html/feed,0
http://blogs.ajc.com/atlanta-falcons-blog/2012/06/page/3/,0
http://blogs.aljazeera.com/blog/middle-east/understanding-jordan%e2%80%99s-parliamentary-election,0
http://blogs.denverpost.com/thespot/2010/07/13/bennet-supports-lawsuit-against-arizona/11743/,0
http://blogs.edmontonjournal.com/2012/11/04/historical-scoring-chances-and-blog-posts/,0
http://blogs.indiewire.com/theplaylist/tag/rebecca,0
http://blogs.nfl.com/2008/09/28/its-raining-in-new-jersey/,0
http://blogs.sch.gr/7lykioan/2013/10/09/456/,0
http://blogs.seattleweekly.com/authors/brian-miller/2005/,0
http://blogs.standard.net/blogging-the-rambler/2011/02/18/trading-radio-for-cars-with-rob-bishop/,0
http://blogs.suntimes.com/sportsprose/fashion/,0
http://blogs.telegraph.co.uk/news/graemearcher/100154806/counting-ones-blessings-in-the-dark-of-a-sleepless-night/feed/,0
http://blogs.telegraph.co.uk/news/tobyyoung/100028456/some-useful-tips-for-the-dalai-lama-now-that-he-has-joined-twitter/feed/,0
http://blogs.tennessean.com/predators/author/joshcooper/page/3/?repeat=w3tc,0
http://blogs.twincities.com/flashgarvin/2014/03/08/john-domans-last-assignment/,0
http://bloguerosrevolucion.ning.com/profiles/blogs/cristopher-stevens-no-solo-era-embajador,0
http://bloody-disgusting.com/tag/dead-run/,0
http://blowthagrip.tumblr.com/post/27505410884,0
http://bluffcountrynews.com/Content/Login/-9?ReturnUrl=%2fContent%2fDefault%2fRushford%2f-3%2f550%3fSectionID%3d7%26SubSectionID%3d438%26TM%3d58478.33,0
http://bluffparktroop21.org/120818_Hutchens_Eagle_Project/DSCN9664.htm,0
http://boardgames.stackexchange.com/users/2026/task?tab=answers,0
http://boards.soapcentral.com/showthread.php?841223-Live-Thread-12-04,0
http://bokardo.com/archives/2008/03/,0
http://bonanza.org/forums/index.php?topic=170.msg3626,0
http://bookpage.com/author/carley-roney?book_publisher=crown&page=1,0
http://books.google.com.au/books?id=20A7wcGkKXkC&q=X-ray&dq=related:ISBN0443071217&source=gbs_word_cloud_r&cad=6,0
http://books.google.com/books?id=EsAaQYp_6nwC&q=Ryoseki&source=gbs_word_cloud_r&cad=5,0
http://borntoulouse.tumblr.com/post/15888296685/adolf-fassbender,0
http://boxofficemojo.com/movies/intl/?page=&country=EG&wk=2008W5&id=_fASTRIXAUXJEUXOL01,0
http://boyinbushwick.blogspot.com/2008/11/thousands-protest-prop-8-in-manhattan.html?showComment=1226590200000,0
http://br.wikipedia.org/wiki/Rusia,0
http://brag.sportsmanswarehouse.com/brag/?_dynSessConf=911733580230567453,0
http://brianluff.wordpress.com/,0
http://btcu.org/infocenter/new2_account_numbers.html,0
http://buffalo.ebayclassifieds.com/for-sale/?q=lathe&catId=100010&locId=2600014&output=gallery,0
http://bugcountry.com/pictures/bill-lake-homes-open-house-april-2010/index.php,0
http://bulbapedia.bulbagarden.net/wiki/Aggron_(TCG),0
http://burningriverbaseball.com/articles/all-time-indian-bios/all-time-indians-eric-plunk.html,0
http://business-news.thestreet.com/boulder-daily-camera/story/stocks-rebound-as-investors-grow-upbeat-on-economy-fiscal-cliff-deal/11798141,0
http://c-hit.org/page/2/,0
http://c-spanvideo.org/videoLibrary/organization.php?id=3511&type=people,0
http://ca.indeed.com/job/digital-marketing-coordinator-e3b6b9fa5c6e396f,0
http://cadair.aber.ac.uk/dspace/handle/2160/14/browse?order=ASC&rpp=20&sort_by=1&etal=-1&offset=149&type=title,0
http://calliecox.wordpress.com/,0
http://candyscats.rescuegroups.org/animals/detail?AnimalID=4657054,0
http://capitalfax.blogspot.com/2014/01/january-23-2014-gopusa-illinois-email.html,0
http://carrizaleslaw.com/,0
http://catavino.net/tag/margaux/,0
http://catherines.lanebryant.com/collections/new-plus-size-women-s-fashion/lace-embrace-top/4613c4614p172563/index.pro?Mpper=15&Mpos=30&pageSize=15&Mcatn=New+Arrivals&Mcatpn=Collections&Mcatg=category_root&Mcatp=cat_4613%405000&Mcat=4614%405000,0
http://catherines.lanebryant.com/plus-size-dresses/kate-s-style-guide/bacchanal-dress/4559c20465p177951/index.pro?Mpper=96&Mpos=1&pageSize=96&Mcatn=Kate's+Style+Guide&Mcatpn=Dresses+%26+Skirts&Mcatg=category_root&Mcatp=cat_4559%405000&Mcat=20465%405000,0
http://catholic-hierarchy.org/bishop/bspinopr.html,0
http://cats.oodle.com/burmese-kittens/new-york-area/pet_breed_siamese/,0
http://cav.org.ve/cms/index.php?option=com_flexicontent&view=category&cid=178&Itemid=58,0
http://cawieee.tumblr.com/post/62207726978/my-boyfriend-looks-like-dampsandwich-kind-of,0
http://cb.hbsp.harvard.edu/cb/web/product_detail.seam?R=210050-HCC-ENG&conversationId=122495,0
http://cb.hbsp.harvard.edu/cb/web/registration_declare.seam?conversationId=1565260&redirect=%25252F,0
http://cboard.cprogramming.com/brief-history-cprogramming-com/10067-does-anyone-love.html,0
http://cboard.cprogramming.com/cplusplus-programming/10099-whats-wrong-program.html,0
http://ccsb.org/Patients_Family/Programs_Services/Needs_Assessment_Referral/,0
http://cdevroe.com/,0
http://cdm15015.contentdm.oclc.org/cdm/singleitem/collection/p15015coll4/id/2171/rec/8,0
http://cdm15078.contentdm.oclc.org/cdm/search/searchterm/Canady,0
http://cdm15078.contentdm.oclc.org/cdm/search/searchterm/DEMOCRATS,0
http://cdm15196.contentdm.oclc.org/cdm/singleitem/collection/p15196coll2/id/220,0
http://cdm15330.contentdm.oclc.org/cdm/singleitem/collection/p15330coll22/id/7578/rec/58,0
http://cdm16007.contentdm.oclc.org/cdm/search/searchterm/becoming/mode/all/page/217,0
http://cdm16015.contentdm.oclc.org/cdm/compoundobject/collection/p4103coll3/id/1987/rec/10,0
http://cdm16066.contentdm.oclc.org/cdm/search/searchterm/Cemetery/mode/all/page/136,0
http://cdm16107.contentdm.oclc.org/cdm/singleitem/collection/p15388coll1/id/276/rec/261,0
http://cdm16124.contentdm.oclc.org/cdm/singleitem/collection/qcgslis_f06/id/1157/rec/18,0
http://cdm16313.contentdm.oclc.org/cdm/search/searchterm/spotlight,0
http://cdm16397.contentdm.oclc.org/cdm/search/searchterm/Residential%20streets/mode/exact/order/descri,0
http://cdm16694.contentdm.oclc.org/cdm/compoundobject/collection/VKC001/id/15511/rec/10,0
http://cdm16694.contentdm.oclc.org/cdm/singleitem/collection/p277601coll7/id/6252/rec/40,0
http://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=DAC18500825&cl=CL1.DAC&e=-------en--20--1--txt-IN-----,0
http://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=DAC18870101.2.96&cl=CL1.DAC&e=-------en--20--1--txt-IN-----,0
http://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=SDU18890721.2.52.2&cl=CL1.SDU&e=-------en--20--1--txt-IN-----,0
http://cdnc.ucr.edu/cgi-bin/cdnc?a=d&d=SFC18930808&e=-------en--20--1--txt-IN------,0
http://centri-commerciali.360gradi-lazio.it/lt/aprilia/centro-commerciale-aprilia-2/,0
http://cfbdatawarehouse.com/data/coaching/alltime_coach_year_by_year.php?coachid=3696,0
http://cfpub.epa.gov/wqsits/nnc-development/,0
http://cgsc.contentdm.oclc.org/cdm/search/searchterm/inmate/mode/all/page/3,0
http://chandra.harvard.edu/chronicle/0105/fred/index.html,0
http://cheezburger.com/4534430464,0
http://cheezburger.com/5719885824,0
"http://chefjohnash.com/chefjohnashblog/?page_id=866&ai1ec=action:agenda%7Ctag_ids:244,243,219,206",0
"http://chefjohnash.com/chefjohnashblog/?page_id=866&ai1ec=action~agenda%7Ctag_ids~189,217",0
http://chestnutglobalpartners.org/Contactus/tabid/268/Default.aspx,0
http://chiefsplanet.com/BB/showthread.php?t=266941&page=3,0
http://chipsakti-max.blogspot.com/2013/02/cara-daftar-agen-pulsa-pulsa-murah.html,0
http://chipstreet.com/page/3/,0
http://chisagocountypress.com/main.asp?SectionID=-5&SubsectionID=-25&GUID=8077840101,0
http://chowhound.chow.com/topics/344929,0
http://chowhound.chow.com/topics/376221,0
http://chowhound.chow.com/topics/556679,0
http://chowhound.chow.com/topics/805347,0
http://christwire.org/2010/05/hero-dad-takes-car-impact-to-save-infant-son/,0
http://chronicle.augusta.com/stories/2003/02/24/obi_376694.shtml,0
http://chronicle.northcoastnow.com/tag/lorain-county-fair/,0
http://chroniclingamerica.loc.gov/lccn/sn85047623/,0
http://chronofhorse.com/forum/member.php?109050-KateWooten,0
http://churchnj@plattsburgh.edu/academics/psychology/graduateprogram/,0
http://ci.sausalito.ca.us/index.aspx?page=1927,0
http://ciemaps.epropertydata.com/HARBirdsEye.aspx?p=3-125-BE96TLgNr-122-p-122-yUdTgS5N-122-Lz-122-9IcJpJIuVWYHUhr80-127-,0
http://classiccars.com/listings/find/all-years/aston-martin/virage,0
http://classiccars.com/listings/view/252607/1923-ford-model-t-for-sale-in-gray-court-south-carolina-29645,0
http://classicrock1069.com/colorado-shooting-victim-survives-being-shot-in-face-due-to-brain-defect/,0
http://clatl.com/atlanta/costa_del_sol/Location?oid=1288424&show=comments,0
http://claz.org/allen-park-mi/customer.service.jobs.html,0
http://claz.org/clinton-township-mi/services.html,0
http://claz.org/frankton-in/jobs.html?p=2,0
http://claz.org/round-rock-tx/garden.html?p=2,0
http://clearontop.com/author/csandainsurance/,0
http://cleveland.indians.mlb.com/es/news/article.jsp?ymd=20121102&content_id=40150044&vkey=news_mlb_es&fext=.jsp&c_id=mlb,0
http://clevelandbanner.com/pages/full_story/push?article-Shepherd+-+Tipton%20&id=21921470,0
http://climateaudit.org/2007/04/06/north-american-upper-treeline-2/?like=1&source=post_flair&_wpnonce=c327cf8c6a,0
http://clinicaltrials.gov/ct2/show/record/NCT01067053,0
http://clinicaltrials.gov/show/NCT01061151?order=57,0
http://clio.lib.olemiss.edu/cdm/compoundobject/collection/deloitte/id/7316/rec/26,0
http://clojuredocs.org/clojure_contrib/clojure.contrib.string/partition,0
http://club.dx.com/reviews/71912,0
http://cn.diagnosispro.com/%E7%96%BE%E7%97%85%E4%BF%A1%E6%81%AF_%E4%B8%BA/%E7%96%BE%E7%97%85%E6%9C%BA%E7%90%86%E4%B8%8E%E5%88%86%E7%BA%A7-%E8%A1%80%E8%89%B2%E7%B4%A0%E6%B2%89%E7%9D%80%E7%97%85/14667-2.html,0
http://codes.ohio.gov/orc/4112.05(B)+,0
http://coffeegeek.com/forums/espresso/machinemods/599472?Page=1,0
http://coffeegeek.com/forums/login?RET=%2Fforums%2Fespresso%2Fblends%2F611667,0
http://collection.peacecorps.gov/cdm/singleitem/collection/p9009coll11/id/4222/rec/40,0
http://collections.lib.uwm.edu/cdm/search/collection/mkenh/searchterm/Sovereign%20Apartments--Wisconsin--Milwaukee/mode/exact/display/200,0
http://collections.lib.uwm.edu/cdm/singleitem/collection/agseurope/id/896/rec/898,0
http://collections.lib.uwm.edu/cdm/singleitem/collection/agsphoto/id/20099/rec/9,0
http://collections.mun.ca/cdm/singleitem/collection/ich_wn/id/577,0
http://collegium.boardonly.com/t3-banks-for-cashing-in,0
http://columbiaspectator.com/tags/lenfest,0
http://columbus.in.gov/city-calendar/category/calendar-redevelopment/?month=8&year=2013&categoryID=CFE2B568-1231-3D16-E900B4AC6B2EF5F6&relatedID=,0
http://comicbookresources.com/prev_img.php?disp=img&pid=1257268318,0
http://comicfury.com/index.php?hot,0
http://comicsbeat.com/2010/04/28/,0
http://comments.startribune.com/comments.php?d=content_comments&asset_id=175768251&section=/business&comments=true,0
http://commons.m.wikimedia.org/wiki/Category:Houses_in_Idaho,0
http://commons.wikimedia.org/wiki/Special:WhatLinksHere/Category:2010_in_Hungary,0
